,feature,icc_value,c_down,c_up,sequence
1097,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.99,0.97,0.99,adc
1098,wavelet-LLH_glszm_GrayLevelNonUniformity,0.96,0.93,0.99,dce
1099,wavelet-LLH_gldm_DependenceVariance,0.98,0.97,0.99,adc
1100,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.97,0.95,0.99,dce
1101,wavelet-LLH_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
1102,wavelet-LLH_glszm_GrayLevelVariance,0.79,0.66,0.91,dce
1103,wavelet-LLH_gldm_GrayLevelVariance,0.98,0.97,0.99,adc
1104,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.49,0.32,0.72,dce
1105,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.83,0.71,0.92,adc
1106,wavelet-LLH_glszm_LargeAreaEmphasis,0.97,0.95,0.99,dce
1107,wavelet-LLH_gldm_LargeDependenceEmphasis,0.99,0.98,1.0,adc
1108,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.45,0.28,0.68,dce
1109,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.81,0.68,0.91,adc
1110,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.9,0.82,0.96,dce
1111,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.82,0.71,0.92,adc
1112,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.87,0.77,0.94,dce
1113,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.78,0.65,0.9,adc
1114,wavelet-LLH_glszm_SizeZoneNonUniformity,0.94,0.9,0.98,dce
1115,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.94,0.89,0.98,dce
1116,wavelet-LLH_gldm_SmallDependenceEmphasis,0.98,0.97,0.99,adc
1117,wavelet-LLH_glszm_SmallAreaEmphasis,0.94,0.9,0.98,dce
1118,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.85,0.74,0.93,adc
1119,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.56,0.38,0.77,dce
1120,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.79,0.66,0.91,adc
1121,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.65,0.49,0.83,dce
1122,wavelet-LHL_firstorder_10Percentile,0.96,0.92,0.98,adc
1123,wavelet-LHL_firstorder_90Percentile,0.93,0.88,0.97,adc
1124,wavelet-LLH_glszm_ZoneEntropy,0.97,0.94,0.99,dce
1125,wavelet-LHL_firstorder_Energy,0.91,0.83,0.96,adc
1126,wavelet-LLH_glszm_ZonePercentage,0.97,0.95,0.99,dce
1127,wavelet-LHL_firstorder_Entropy,0.94,0.9,0.98,adc
1128,wavelet-LLH_glszm_ZoneVariance,0.97,0.95,0.99,dce
1129,wavelet-LLH_ngtdm_Busyness,0.92,0.86,0.97,dce
1130,wavelet-LHL_firstorder_InterquartileRange,0.98,0.96,0.99,adc
1131,wavelet-LHL_firstorder_Kurtosis,0.95,0.91,0.98,adc
1132,wavelet-LLH_ngtdm_Coarseness,0.96,0.93,0.99,dce
1133,wavelet-LHL_firstorder_Maximum,0.73,0.58,0.87,adc
1134,wavelet-LLH_ngtdm_Complexity,0.83,0.72,0.93,dce
1135,wavelet-LLH_ngtdm_Contrast,0.95,0.91,0.98,dce
1136,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.93,0.88,0.97,adc
1137,wavelet-LHL_firstorder_Mean,0.96,0.92,0.98,adc
1138,wavelet-LLH_ngtdm_Strength,0.64,0.47,0.82,dce
1139,wavelet-LHL_firstorder_Median,0.96,0.93,0.98,adc
1140,wavelet-LLH_gldm_DependenceEntropy,1.0,0.99,1.0,dce
1141,wavelet-LHL_firstorder_Minimum,0.89,0.81,0.95,adc
1142,wavelet-LLH_gldm_DependenceNonUniformity,0.98,0.97,0.99,dce
1143,wavelet-LHL_firstorder_Range,0.86,0.76,0.94,adc
1144,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.98,0.97,0.99,dce
1145,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.97,0.94,0.99,adc
1146,wavelet-LLH_gldm_DependenceVariance,0.99,0.98,1.0,dce
1147,wavelet-LHL_firstorder_RootMeanSquared,0.9,0.82,0.96,adc
1148,wavelet-LLH_gldm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
1149,wavelet-LLH_gldm_GrayLevelVariance,0.98,0.96,0.99,dce
1150,wavelet-LHL_firstorder_Skewness,0.93,0.88,0.97,adc
1151,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.48,0.31,0.7,dce
1152,wavelet-LHL_firstorder_TotalEnergy,0.91,0.83,0.96,adc
1153,wavelet-LLH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
1154,wavelet-LHL_firstorder_Uniformity,0.97,0.95,0.99,adc
1155,wavelet-LHL_firstorder_Variance,0.88,0.79,0.95,adc
1156,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.36,0.21,0.6,dce
1157,wavelet-LHL_glcm_Autocorrelation,0.93,0.87,0.97,adc
1158,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.91,0.83,0.96,dce
1159,wavelet-LHL_glcm_ClusterProminence,0.89,0.8,0.95,adc
1160,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.87,0.78,0.95,dce
1161,wavelet-LHL_glcm_ClusterShade,0.96,0.93,0.98,adc
1162,wavelet-LLH_gldm_SmallDependenceEmphasis,0.98,0.97,0.99,dce
1163,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.91,0.84,0.96,dce
1164,wavelet-LHL_glcm_ClusterTendency,0.89,0.81,0.95,adc
1165,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.76,0.62,0.89,dce
1166,wavelet-LHL_glcm_Contrast,0.91,0.84,0.96,adc
1167,wavelet-LHL_glcm_Correlation,0.99,0.98,1.0,adc
1168,wavelet-LHL_firstorder_10Percentile,0.94,0.9,0.98,dce
1169,wavelet-LHL_glcm_DifferenceAverage,0.96,0.93,0.98,adc
1170,wavelet-LHL_firstorder_90Percentile,0.9,0.83,0.96,dce
1171,wavelet-LHL_glcm_DifferenceEntropy,0.96,0.93,0.99,adc
1172,wavelet-LHL_firstorder_Energy,0.91,0.84,0.96,dce
1173,wavelet-LHL_glcm_DifferenceVariance,0.87,0.78,0.95,adc
1174,wavelet-LHL_firstorder_Entropy,0.98,0.96,0.99,dce
1175,wavelet-LHL_glcm_Id,0.99,0.98,0.99,adc
1176,wavelet-LHL_firstorder_InterquartileRange,0.97,0.94,0.99,dce
1177,wavelet-LHL_glcm_Idm,0.99,0.98,1.0,adc
1178,wavelet-LHL_firstorder_Kurtosis,0.92,0.85,0.96,dce
1179,wavelet-LHL_glcm_Idmn,0.81,0.69,0.92,adc
1180,wavelet-LHL_firstorder_Maximum,0.8,0.67,0.91,dce
1181,wavelet-LHL_glcm_Idn,0.83,0.71,0.92,adc
1182,wavelet-LHL_firstorder_MeanAbsoluteDeviation,0.93,0.87,0.97,dce
1183,wavelet-LHL_glcm_Imc1,0.92,0.86,0.97,adc
1184,wavelet-LHL_firstorder_Mean,0.69,0.53,0.85,dce
1185,wavelet-LHL_glcm_Imc2,0.93,0.87,0.97,adc
1186,wavelet-LHL_glcm_InverseVariance,0.99,0.98,1.0,adc
1187,wavelet-LHL_firstorder_Median,0.88,0.79,0.95,dce
1188,wavelet-LHL_glcm_JointAverage,0.89,0.81,0.95,adc
1189,wavelet-LHL_firstorder_Minimum,0.78,0.64,0.9,dce
1190,wavelet-LHL_glcm_JointEnergy,0.98,0.97,0.99,adc
1191,wavelet-LHL_firstorder_Range,0.82,0.7,0.92,dce
1192,wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation,0.96,0.92,0.98,dce
1193,wavelet-LHL_glcm_JointEntropy,0.96,0.93,0.98,adc
1194,wavelet-LHL_glcm_MCC,0.67,0.5,0.84,adc
1195,wavelet-LHL_firstorder_RootMeanSquared,0.81,0.69,0.92,dce
1196,wavelet-LHL_glcm_MaximumProbability,0.99,0.98,0.99,adc
1197,wavelet-LHL_firstorder_Skewness,0.53,0.36,0.75,dce
1198,wavelet-LHL_glcm_SumAverage,0.89,0.81,0.95,adc
1199,wavelet-LHL_firstorder_TotalEnergy,0.91,0.84,0.96,dce
1200,wavelet-LHL_glcm_SumEntropy,0.94,0.89,0.98,adc
1201,wavelet-LHL_firstorder_Uniformity,1.0,0.99,1.0,dce
1202,wavelet-LHL_glcm_SumSquares,0.9,0.82,0.96,adc
1203,wavelet-LHL_firstorder_Variance,0.8,0.67,0.91,dce
1204,wavelet-LHL_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
1205,wavelet-LHL_glcm_Autocorrelation,0.74,0.59,0.88,dce
1206,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.97,0.94,0.99,adc
1207,wavelet-LHL_glcm_ClusterProminence,0.61,0.44,0.8,dce
1208,wavelet-LHL_glrlm_GrayLevelVariance,0.87,0.78,0.95,adc
1209,wavelet-LHL_glcm_ClusterShade,0.49,0.32,0.72,dce
1210,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.93,0.87,0.97,adc
1211,wavelet-LHL_glcm_ClusterTendency,0.83,0.71,0.92,dce
1212,wavelet-LHL_glrlm_LongRunEmphasis,0.99,0.99,1.0,adc
1213,wavelet-LHL_glcm_Contrast,0.75,0.61,0.88,dce
1214,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.93,0.88,0.97,adc
1215,wavelet-LHL_glcm_Correlation,0.94,0.9,0.98,dce
1216,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.7,0.54,0.85,adc
1217,wavelet-LHL_glcm_DifferenceAverage,0.92,0.86,0.97,dce
1218,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.68,0.52,0.84,adc
1219,wavelet-LHL_glrlm_RunEntropy,0.9,0.82,0.96,adc
1220,wavelet-LHL_glcm_DifferenceEntropy,0.98,0.96,0.99,dce
1221,wavelet-LHL_glrlm_RunLengthNonUniformity,0.99,0.97,0.99,adc
1222,wavelet-LHL_glcm_DifferenceVariance,0.71,0.56,0.86,dce
1223,wavelet-LHL_glcm_Id,0.99,0.99,1.0,dce
1224,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.99,0.98,1.0,adc
1225,wavelet-LHL_glrlm_RunPercentage,0.99,0.99,1.0,adc
1226,wavelet-LHL_glcm_Idm,1.0,0.99,1.0,dce
1227,wavelet-LHL_glrlm_RunVariance,0.99,0.99,1.0,adc
1228,wavelet-LHL_glcm_Idmn,0.79,0.66,0.91,dce
1229,wavelet-LHL_glrlm_ShortRunEmphasis,0.99,0.98,1.0,adc
1230,wavelet-LHL_glcm_Idn,0.84,0.73,0.93,dce
1231,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.93,0.87,0.97,adc
1232,wavelet-LHL_glcm_Imc1,0.87,0.77,0.94,dce
1233,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.67,0.51,0.84,adc
1234,wavelet-LHL_glcm_Imc2,0.91,0.84,0.96,dce
1235,wavelet-LHL_glszm_GrayLevelNonUniformity,0.99,0.98,0.99,adc
1236,wavelet-LHL_glcm_InverseVariance,0.99,0.99,1.0,dce
1237,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.9,0.82,0.96,adc
1238,wavelet-LHL_glcm_JointAverage,0.78,0.64,0.9,dce
1239,wavelet-LHL_glcm_JointEnergy,1.0,1.0,1.0,dce
1240,wavelet-LHL_glszm_GrayLevelVariance,0.83,0.72,0.93,adc
1241,wavelet-LHL_glcm_JointEntropy,0.99,0.98,0.99,dce
1242,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.93,0.87,0.97,adc
1243,wavelet-LHL_glcm_MCC,0.59,0.42,0.79,dce
1244,wavelet-LHL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1245,wavelet-LHL_glcm_MaximumProbability,1.0,1.0,1.0,dce
1246,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.97,0.95,0.99,adc
1247,wavelet-LHL_glcm_SumAverage,0.78,0.64,0.9,dce
1248,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.93,0.88,0.97,adc
1249,wavelet-LHL_glcm_SumEntropy,0.98,0.97,0.99,dce
1250,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.65,0.48,0.82,adc
1251,wavelet-LHL_glcm_SumSquares,0.8,0.67,0.91,dce
1252,wavelet-LHL_glszm_SizeZoneNonUniformity,0.95,0.91,0.98,adc
1253,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.93,0.88,0.97,adc
1254,wavelet-LHL_glrlm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
1255,wavelet-LHL_glszm_SmallAreaEmphasis,0.93,0.88,0.97,adc
1256,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,1.0,0.99,1.0,dce
1257,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.92,0.86,0.97,adc
1258,wavelet-LHL_glrlm_GrayLevelVariance,0.8,0.67,0.91,dce
1259,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.6,0.42,0.79,adc
1260,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.74,0.59,0.88,dce
1261,wavelet-LHL_glszm_ZoneEntropy,0.78,0.65,0.9,adc
1262,wavelet-LHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,dce
1263,wavelet-LHL_glszm_ZonePercentage,0.98,0.97,0.99,adc
1264,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.81,0.69,0.92,dce
1265,wavelet-LHL_glszm_ZoneVariance,1.0,1.0,1.0,adc
1266,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.98,0.96,0.99,dce
1267,wavelet-LHL_ngtdm_Busyness,0.94,0.89,0.98,adc
1268,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.94,0.89,0.98,dce
1269,wavelet-LHL_ngtdm_Coarseness,0.97,0.95,0.99,adc
1270,wavelet-LHL_glrlm_RunEntropy,0.96,0.93,0.98,dce
1271,wavelet-LHL_ngtdm_Complexity,0.85,0.75,0.94,adc
1272,wavelet-LHL_glrlm_RunLengthNonUniformity,0.98,0.96,0.99,dce
1273,wavelet-LHL_ngtdm_Contrast,0.94,0.89,0.98,adc
1274,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,dce
1275,wavelet-LHL_ngtdm_Strength,0.9,0.82,0.96,adc
1276,wavelet-LHL_glrlm_RunPercentage,1.0,1.0,1.0,dce
1277,wavelet-LHL_gldm_DependenceEntropy,0.78,0.64,0.9,adc
1278,wavelet-LHL_glrlm_RunVariance,1.0,1.0,1.0,dce
1279,wavelet-LHL_gldm_DependenceNonUniformity,0.98,0.97,0.99,adc
1280,wavelet-LHL_glrlm_ShortRunEmphasis,1.0,1.0,1.0,dce
1281,wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,adc
1282,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.72,0.57,0.87,dce
1283,wavelet-LHL_gldm_DependenceVariance,1.0,1.0,1.0,adc
1284,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.93,0.87,0.97,dce
1285,wavelet-LHL_gldm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
1286,wavelet-LHL_glszm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
1287,wavelet-LHL_gldm_GrayLevelVariance,0.88,0.79,0.95,adc
1288,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.97,0.94,0.99,dce
1289,wavelet-LHL_gldm_HighGrayLevelEmphasis,0.93,0.87,0.97,adc
1290,wavelet-LHL_gldm_LargeDependenceEmphasis,0.99,0.99,1.0,adc
1291,wavelet-LHL_glszm_GrayLevelVariance,0.76,0.62,0.89,dce
1292,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.94,0.89,0.98,adc
1293,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.75,0.6,0.88,dce
1294,wavelet-LHL_glszm_LargeAreaEmphasis,0.99,0.98,1.0,dce
1295,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.8,0.67,0.91,adc
1296,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.68,0.52,0.85,adc
1297,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.88,0.79,0.95,dce
1298,wavelet-LHL_gldm_SmallDependenceEmphasis,0.98,0.97,0.99,adc
1299,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.99,0.98,1.0,dce
1300,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.91,0.84,0.96,adc
1301,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.95,0.91,0.98,dce
1302,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.65,0.48,0.82,adc
1303,wavelet-LHH_firstorder_10Percentile,0.98,0.97,0.99,adc
1304,wavelet-LHL_glszm_SizeZoneNonUniformity,0.93,0.88,0.97,dce
1305,wavelet-LHH_firstorder_90Percentile,0.97,0.95,0.99,adc
1306,wavelet-LHH_firstorder_Energy,0.85,0.75,0.94,adc
1307,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.95,0.91,0.98,dce
1308,wavelet-LHH_firstorder_Entropy,0.98,0.95,0.99,adc
1309,wavelet-LHL_glszm_SmallAreaEmphasis,0.96,0.92,0.98,dce
1310,wavelet-LHH_firstorder_InterquartileRange,0.99,0.98,1.0,adc
1311,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.73,0.58,0.87,dce
1312,wavelet-LHH_firstorder_Kurtosis,0.91,0.84,0.96,adc
1313,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.92,0.85,0.97,dce
1314,wavelet-LHH_firstorder_Maximum,0.88,0.79,0.95,adc
1315,wavelet-LHL_glszm_ZoneEntropy,0.92,0.85,0.97,dce
1316,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.97,0.94,0.99,adc
1317,wavelet-LHL_glszm_ZonePercentage,0.99,0.97,0.99,dce
1318,wavelet-LHH_firstorder_Mean,0.61,0.44,0.8,adc
1319,wavelet-LHL_glszm_ZoneVariance,0.99,0.98,1.0,dce
1320,wavelet-LHH_firstorder_Median,0.74,0.6,0.88,adc
1321,wavelet-LHL_ngtdm_Busyness,0.97,0.95,0.99,dce
1322,wavelet-LHH_firstorder_Minimum,0.8,0.67,0.91,adc
1323,wavelet-LHL_ngtdm_Coarseness,0.97,0.95,0.99,dce
1324,wavelet-LHH_firstorder_Range,0.88,0.79,0.95,adc
1325,wavelet-LHL_ngtdm_Complexity,0.69,0.53,0.85,dce
1326,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.99,0.98,0.99,adc
1327,wavelet-LHL_ngtdm_Contrast,0.92,0.86,0.97,dce
1328,wavelet-LHH_firstorder_RootMeanSquared,0.94,0.89,0.98,adc
1329,wavelet-LHL_ngtdm_Strength,0.78,0.65,0.9,dce
1330,wavelet-LHH_firstorder_Skewness,0.92,0.86,0.97,adc
1331,wavelet-LHL_gldm_DependenceEntropy,0.96,0.92,0.98,dce
1332,wavelet-LHH_firstorder_TotalEnergy,0.85,0.75,0.94,adc
1333,wavelet-LHL_gldm_DependenceNonUniformity,0.97,0.94,0.99,dce
1334,wavelet-LHH_firstorder_Uniformity,0.99,0.98,1.0,adc
1335,wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.98,0.97,0.99,dce
1336,wavelet-LHH_firstorder_Variance,0.91,0.84,0.96,adc
1337,wavelet-LHL_gldm_DependenceVariance,1.0,1.0,1.0,dce
1338,wavelet-LHH_glcm_Autocorrelation,0.79,0.66,0.91,adc
1339,wavelet-LHL_gldm_GrayLevelNonUniformity,0.99,0.98,1.0,dce
1340,wavelet-LHH_glcm_ClusterProminence,0.73,0.58,0.87,adc
1341,wavelet-LHL_gldm_GrayLevelVariance,0.8,0.67,0.91,dce
1342,wavelet-LHH_glcm_ClusterShade,0.75,0.6,0.88,adc
1343,wavelet-LHH_glcm_ClusterTendency,0.92,0.85,0.97,adc
1344,wavelet-LHL_gldm_HighGrayLevelEmphasis,0.74,0.59,0.88,dce
1345,wavelet-LHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,dce
1346,wavelet-LHH_glcm_Contrast,0.93,0.87,0.97,adc
1347,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.86,0.75,0.94,dce
1348,wavelet-LHH_glcm_Correlation,0.98,0.97,0.99,adc
1349,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,1.0,0.99,1.0,dce
1350,wavelet-LHH_glcm_DifferenceAverage,0.98,0.96,0.99,adc
1351,wavelet-LHH_glcm_DifferenceEntropy,0.98,0.96,0.99,adc
1352,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.94,0.89,0.97,dce
1353,wavelet-LHL_gldm_SmallDependenceEmphasis,0.98,0.97,0.99,dce
1354,wavelet-LHH_glcm_DifferenceVariance,0.88,0.79,0.95,adc
1355,wavelet-LHH_glcm_Id,0.99,0.99,1.0,adc
1356,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.67,0.51,0.84,dce
1357,wavelet-LHH_glcm_Idm,1.0,0.99,1.0,adc
1358,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.71,0.55,0.86,dce
1359,wavelet-LHH_glcm_Idmn,0.84,0.73,0.93,adc
1360,wavelet-LHH_firstorder_10Percentile,0.97,0.94,0.99,dce
1361,wavelet-LHH_glcm_Idn,0.85,0.74,0.93,adc
1362,wavelet-LHH_firstorder_90Percentile,0.97,0.94,0.99,dce
1363,wavelet-LHH_glcm_Imc1,0.9,0.83,0.96,adc
1364,wavelet-LHH_firstorder_Energy,0.98,0.97,0.99,dce
1365,wavelet-LHH_firstorder_Entropy,0.96,0.93,0.98,dce
1366,wavelet-LHH_glcm_Imc2,0.95,0.91,0.98,adc
1367,wavelet-LHH_firstorder_InterquartileRange,0.98,0.96,0.99,dce
1368,wavelet-LHH_glcm_InverseVariance,0.99,0.99,1.0,adc
1369,wavelet-LHH_firstorder_Kurtosis,0.93,0.88,0.97,dce
1370,wavelet-LHH_glcm_JointAverage,0.81,0.69,0.92,adc
1371,wavelet-LHH_glcm_JointEnergy,0.99,0.99,1.0,adc
1372,wavelet-LHH_firstorder_Maximum,0.67,0.5,0.84,dce
1373,wavelet-LHH_glcm_JointEntropy,0.98,0.97,0.99,adc
1374,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.95,0.91,0.98,dce
1375,wavelet-LHH_glcm_MCC,0.79,0.66,0.91,adc
1376,wavelet-LHH_firstorder_Mean,0.24,0.12,0.47,dce
1377,wavelet-LHH_glcm_MaximumProbability,1.0,0.99,1.0,adc
1378,wavelet-LHH_glcm_SumAverage,0.81,0.69,0.92,adc
1379,wavelet-LHH_firstorder_Median,0.56,0.39,0.77,dce
1380,wavelet-LHH_glcm_SumEntropy,0.98,0.96,0.99,adc
1381,wavelet-LHH_firstorder_Minimum,0.67,0.51,0.84,dce
1382,wavelet-LHH_glcm_SumSquares,0.92,0.86,0.97,adc
1383,wavelet-LHH_firstorder_Range,0.71,0.55,0.86,dce
1384,wavelet-LHH_glrlm_GrayLevelNonUniformity,1.0,0.99,1.0,adc
1385,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.98,0.96,0.99,dce
1386,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.97,0.99,adc
1387,wavelet-LHH_firstorder_RootMeanSquared,0.8,0.68,0.91,dce
1388,wavelet-LHH_glrlm_GrayLevelVariance,0.9,0.83,0.96,adc
1389,wavelet-LHH_firstorder_Skewness,0.17,0.07,0.38,dce
1390,wavelet-LHH_firstorder_TotalEnergy,0.98,0.97,0.99,dce
1391,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.8,0.67,0.91,adc
1392,wavelet-LHH_firstorder_Uniformity,0.98,0.96,0.99,dce
1393,wavelet-LHH_glrlm_LongRunEmphasis,1.0,0.99,1.0,adc
1394,wavelet-LHH_firstorder_Variance,0.81,0.69,0.92,dce
1395,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.76,0.62,0.89,adc
1396,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.78,0.64,0.9,adc
1397,wavelet-LHH_glcm_Autocorrelation,0.6,0.42,0.79,dce
1398,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.74,0.59,0.88,adc
1399,wavelet-LHH_glcm_ClusterProminence,0.5,0.33,0.73,dce
1400,wavelet-LHH_glcm_ClusterShade,0.23,0.11,0.46,dce
1401,wavelet-LHH_glrlm_RunEntropy,0.95,0.91,0.98,adc
1402,wavelet-LHH_glrlm_RunLengthNonUniformity,0.98,0.97,0.99,adc
1403,wavelet-LHH_glcm_ClusterTendency,0.83,0.72,0.93,dce
1404,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,adc
1405,wavelet-LHH_glcm_Contrast,0.76,0.62,0.89,dce
1406,wavelet-LHH_glcm_Correlation,0.9,0.82,0.96,dce
1407,wavelet-LHH_glrlm_RunPercentage,1.0,0.99,1.0,adc
1408,wavelet-LHH_glcm_DifferenceAverage,0.91,0.85,0.96,dce
1409,wavelet-LHH_glrlm_RunVariance,1.0,1.0,1.0,adc
1410,wavelet-LHH_glcm_DifferenceEntropy,0.95,0.92,0.98,dce
1411,wavelet-LHH_glrlm_ShortRunEmphasis,1.0,0.99,1.0,adc
1412,wavelet-LHH_glcm_DifferenceVariance,0.71,0.55,0.86,dce
1413,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.8,0.68,0.91,adc
1414,wavelet-LHH_glcm_Id,0.97,0.94,0.99,dce
1415,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.73,0.58,0.87,adc
1416,wavelet-LHH_glcm_Idm,0.97,0.94,0.99,dce
1417,wavelet-LHH_glszm_GrayLevelNonUniformity,0.99,0.98,1.0,adc
1418,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.96,0.93,0.99,adc
1419,wavelet-LHH_glcm_Idmn,0.52,0.35,0.74,dce
1420,wavelet-LHH_glszm_GrayLevelVariance,0.87,0.77,0.94,adc
1421,wavelet-LHH_glcm_Idn,0.6,0.43,0.79,dce
1422,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.8,0.67,0.91,adc
1423,wavelet-LHH_glcm_Imc1,0.86,0.76,0.94,dce
1424,wavelet-LHH_glcm_Imc2,0.88,0.79,0.95,dce
1425,wavelet-LHH_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1426,wavelet-LHH_glcm_InverseVariance,0.96,0.92,0.98,dce
1427,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.81,0.68,0.91,adc
1428,wavelet-LHH_glcm_JointAverage,0.66,0.5,0.83,dce
1429,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.91,0.85,0.96,adc
1430,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.71,0.56,0.86,adc
1431,wavelet-LHH_glcm_JointEnergy,0.99,0.97,0.99,dce
1432,wavelet-LHH_glszm_SizeZoneNonUniformity,0.94,0.89,0.97,adc
