,feature,icc_value,c_down,c_up,sequence
1841,wavelet-HLH_glszm_SizeZoneNonUniformityNormalized,0.82,0.77,0.86,adc
1842,wavelet-HLH_glszm_ZonePercentage,1.0,0.99,1.0,t2w
1843,wavelet-HLH_glszm_SmallAreaEmphasis,0.81,0.77,0.86,adc
1844,wavelet-HLH_glszm_ZoneVariance,0.92,0.9,0.94,t2w
1845,wavelet-HLH_glszm_SmallAreaHighGrayLevelEmphasis,0.77,0.71,0.82,adc
1846,wavelet-HLH_ngtdm_Busyness,0.74,0.68,0.79,t2w
1847,wavelet-HLH_glszm_SmallAreaLowGrayLevelEmphasis,0.62,0.55,0.69,adc
1848,wavelet-HLH_ngtdm_Coarseness,0.96,0.95,0.97,t2w
1849,wavelet-HLH_glszm_ZoneEntropy,0.89,0.86,0.92,adc
1850,wavelet-HLH_ngtdm_Complexity,0.68,0.62,0.74,t2w
1851,wavelet-HLH_glszm_ZonePercentage,0.97,0.96,0.98,adc
1852,wavelet-HLH_glszm_ZoneVariance,0.99,0.99,1.0,adc
1853,wavelet-HLH_ngtdm_Contrast,0.77,0.72,0.82,t2w
1854,wavelet-HLH_ngtdm_Busyness,0.89,0.86,0.91,adc
1855,wavelet-HLH_ngtdm_Strength,0.27,0.21,0.35,t2w
1856,wavelet-HLH_gldm_DependenceEntropy,0.96,0.95,0.97,t2w
1857,wavelet-HLH_ngtdm_Coarseness,0.96,0.95,0.97,adc
1858,wavelet-HLH_ngtdm_Complexity,0.86,0.82,0.89,adc
1859,wavelet-HLH_gldm_DependenceNonUniformity,0.98,0.98,0.99,t2w
1860,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.98,0.98,0.99,t2w
1861,wavelet-HLH_ngtdm_Contrast,0.89,0.86,0.92,adc
1862,wavelet-HLH_gldm_DependenceVariance,0.96,0.95,0.97,t2w
1863,wavelet-HLH_ngtdm_Strength,0.93,0.91,0.95,adc
1864,wavelet-HLH_gldm_GrayLevelNonUniformity,0.98,0.98,0.99,t2w
1865,wavelet-HLH_gldm_DependenceEntropy,0.89,0.86,0.92,adc
1866,wavelet-HLH_gldm_GrayLevelVariance,0.99,0.99,0.99,t2w
1867,wavelet-HLH_gldm_DependenceNonUniformity,0.98,0.97,0.99,adc
1868,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.63,0.56,0.7,t2w
1869,wavelet-HLH_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,adc
1870,wavelet-HLH_gldm_LargeDependenceEmphasis,0.97,0.96,0.98,t2w
1871,wavelet-HLH_gldm_DependenceVariance,0.99,0.99,0.99,adc
1872,wavelet-HLH_gldm_GrayLevelNonUniformity,0.99,0.98,0.99,adc
1873,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.61,0.54,0.68,t2w
1874,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.69,0.63,0.76,t2w
1875,wavelet-HLH_gldm_GrayLevelVariance,0.92,0.9,0.94,adc
1876,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.68,0.62,0.75,t2w
1877,wavelet-HLH_gldm_HighGrayLevelEmphasis,0.76,0.71,0.81,adc
1878,wavelet-HLH_gldm_SmallDependenceEmphasis,0.99,0.99,0.99,t2w
1879,wavelet-HLH_gldm_LargeDependenceEmphasis,0.99,0.99,0.99,adc
1880,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.82,0.77,0.86,t2w
1881,wavelet-HLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.75,0.7,0.81,adc
1882,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.61,0.54,0.68,t2w
1883,wavelet-HLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.67,0.61,0.74,adc
1884,wavelet-HHL_firstorder_10Percentile,1.0,1.0,1.0,t2w
1885,wavelet-HLH_gldm_LowGrayLevelEmphasis,0.64,0.57,0.71,adc
1886,wavelet-HHL_firstorder_90Percentile,1.0,1.0,1.0,t2w
1887,wavelet-HLH_gldm_SmallDependenceEmphasis,0.97,0.96,0.97,adc
1888,wavelet-HHL_firstorder_Energy,0.98,0.98,0.99,t2w
1889,wavelet-HLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.8,0.75,0.85,adc
1890,wavelet-HHL_firstorder_Entropy,0.99,0.98,0.99,t2w
1891,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.65,0.59,0.72,adc
1892,wavelet-HHL_firstorder_InterquartileRange,1.0,1.0,1.0,t2w
1893,wavelet-HHL_firstorder_10Percentile,0.96,0.95,0.97,adc
1894,wavelet-HHL_firstorder_Kurtosis,0.86,0.82,0.89,t2w
1895,wavelet-HHL_firstorder_90Percentile,0.95,0.93,0.96,adc
1896,wavelet-HHL_firstorder_Maximum,0.91,0.89,0.93,t2w
1897,wavelet-HHL_firstorder_Energy,0.87,0.83,0.9,adc
1898,wavelet-HHL_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1899,wavelet-HHL_firstorder_Entropy,0.93,0.91,0.95,adc
1900,wavelet-HHL_firstorder_Mean,0.08,0.05,0.13,t2w
1901,wavelet-HHL_firstorder_InterquartileRange,0.97,0.96,0.98,adc
1902,wavelet-HHL_firstorder_Kurtosis,0.86,0.83,0.9,adc
1903,wavelet-HHL_firstorder_Median,0.91,0.89,0.93,t2w
1904,wavelet-HHL_firstorder_Maximum,0.81,0.77,0.85,adc
1905,wavelet-HHL_firstorder_Minimum,0.88,0.85,0.91,t2w
1906,wavelet-HHL_firstorder_Range,0.91,0.89,0.93,t2w
1907,wavelet-HHL_firstorder_MeanAbsoluteDeviation,0.92,0.89,0.94,adc
1908,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1909,wavelet-HHL_firstorder_Mean,0.41,0.34,0.49,adc
1910,wavelet-HHL_firstorder_RootMeanSquared,0.99,0.99,0.99,t2w
1911,wavelet-HHL_firstorder_Median,0.89,0.86,0.92,adc
1912,wavelet-HHL_firstorder_Skewness,0.67,0.61,0.74,t2w
1913,wavelet-HHL_firstorder_Minimum,0.8,0.75,0.84,adc
1914,wavelet-HHL_firstorder_TotalEnergy,0.98,0.98,0.99,t2w
1915,wavelet-HHL_firstorder_Range,0.84,0.8,0.88,adc
1916,wavelet-HHL_firstorder_Uniformity,0.99,0.99,0.99,t2w
1917,wavelet-HHL_firstorder_RobustMeanAbsoluteDeviation,0.97,0.96,0.98,adc
1918,wavelet-HHL_firstorder_Variance,1.0,1.0,1.0,t2w
1919,wavelet-HHL_firstorder_RootMeanSquared,0.87,0.84,0.9,adc
1920,wavelet-HHL_glcm_Autocorrelation,0.76,0.71,0.82,t2w
1921,wavelet-HHL_firstorder_Skewness,0.75,0.69,0.8,adc
1922,wavelet-HHL_glcm_ClusterProminence,0.99,0.99,0.99,t2w
1923,wavelet-HHL_firstorder_TotalEnergy,0.87,0.83,0.9,adc
1924,wavelet-HHL_glcm_ClusterShade,0.9,0.87,0.93,t2w
1925,wavelet-HHL_firstorder_Uniformity,0.96,0.94,0.97,adc
1926,wavelet-HHL_glcm_ClusterTendency,1.0,1.0,1.0,t2w
1927,wavelet-HHL_firstorder_Variance,0.81,0.77,0.86,adc
1928,wavelet-HHL_glcm_Autocorrelation,0.78,0.72,0.83,adc
1929,wavelet-HHL_glcm_Contrast,1.0,1.0,1.0,t2w
1930,wavelet-HHL_glcm_Correlation,1.0,1.0,1.0,t2w
1931,wavelet-HHL_glcm_ClusterProminence,0.51,0.44,0.59,adc
1932,wavelet-HHL_glcm_DifferenceAverage,1.0,1.0,1.0,t2w
1933,wavelet-HHL_glcm_ClusterShade,0.63,0.57,0.7,adc
1934,wavelet-HHL_glcm_DifferenceEntropy,1.0,0.99,1.0,t2w
1935,wavelet-HHL_glcm_ClusterTendency,0.82,0.77,0.86,adc
1936,wavelet-HHL_glcm_DifferenceVariance,1.0,0.99,1.0,t2w
1937,wavelet-HHL_glcm_Contrast,0.79,0.74,0.84,adc
1938,wavelet-HHL_glcm_Correlation,0.92,0.9,0.94,adc
1939,wavelet-HHL_glcm_Id,1.0,1.0,1.0,t2w
1940,wavelet-HHL_glcm_Idm,1.0,1.0,1.0,t2w
1941,wavelet-HHL_glcm_DifferenceAverage,0.92,0.89,0.94,adc
1942,wavelet-HHL_glcm_Idmn,0.92,0.89,0.94,t2w
1943,wavelet-HHL_glcm_DifferenceEntropy,0.92,0.9,0.94,adc
1944,wavelet-HHL_glcm_Idn,0.9,0.88,0.93,t2w
1945,wavelet-HHL_glcm_DifferenceVariance,0.75,0.7,0.81,adc
1946,wavelet-HHL_glcm_Imc1,1.0,1.0,1.0,t2w
1947,wavelet-HHL_glcm_Id,0.97,0.96,0.97,adc
1948,wavelet-HHL_glcm_Imc2,1.0,0.99,1.0,t2w
1949,wavelet-HHL_glcm_Idm,0.97,0.96,0.97,adc
1950,wavelet-HHL_glcm_InverseVariance,1.0,1.0,1.0,t2w
1951,wavelet-HHL_glcm_Idmn,0.72,0.66,0.78,adc
1952,wavelet-HHL_glcm_JointAverage,0.85,0.81,0.88,t2w
1953,wavelet-HHL_glcm_Idn,0.79,0.74,0.84,adc
1954,wavelet-HHL_glcm_JointEnergy,1.0,1.0,1.0,t2w
1955,wavelet-HHL_glcm_Imc1,0.9,0.87,0.93,adc
1956,wavelet-HHL_glcm_JointEntropy,0.99,0.99,0.99,t2w
1957,wavelet-HHL_glcm_Imc2,0.92,0.9,0.94,adc
1958,wavelet-HHL_glcm_MCC,0.79,0.74,0.83,t2w
1959,wavelet-HHL_glcm_InverseVariance,0.93,0.91,0.95,adc
1960,wavelet-HHL_glcm_MaximumProbability,1.0,0.99,1.0,t2w
1961,wavelet-HHL_glcm_JointAverage,0.8,0.75,0.84,adc
1962,wavelet-HHL_glcm_SumAverage,0.85,0.81,0.88,t2w
1963,wavelet-HHL_glcm_JointEnergy,0.97,0.96,0.98,adc
1964,wavelet-HHL_glcm_SumEntropy,1.0,1.0,1.0,t2w
1965,wavelet-HHL_glcm_JointEntropy,0.94,0.93,0.96,adc
1966,wavelet-HHL_glcm_SumSquares,0.99,0.99,0.99,t2w
1967,wavelet-HHL_glcm_MCC,0.77,0.72,0.82,adc
1968,wavelet-HHL_glcm_MaximumProbability,0.97,0.97,0.98,adc
1969,wavelet-HHL_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,t2w
1970,wavelet-HHL_glcm_SumAverage,0.8,0.75,0.84,adc
1971,wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,t2w
1972,wavelet-HHL_glcm_SumEntropy,0.94,0.92,0.95,adc
1973,wavelet-HHL_glrlm_GrayLevelVariance,0.99,0.98,0.99,t2w
1974,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.76,0.71,0.82,t2w
1975,wavelet-HHL_glcm_SumSquares,0.8,0.76,0.85,adc
1976,wavelet-HHL_glrlm_LongRunEmphasis,0.99,0.99,0.99,t2w
1977,wavelet-HHL_glrlm_GrayLevelNonUniformity,0.99,0.98,0.99,adc
1978,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.74,0.68,0.8,t2w
1979,wavelet-HHL_glrlm_GrayLevelNonUniformityNormalized,0.94,0.92,0.95,adc
1980,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.91,0.89,0.93,t2w
1981,wavelet-HHL_glrlm_GrayLevelVariance,0.8,0.76,0.85,adc
1982,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.9,0.87,0.92,t2w
1983,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,0.78,0.73,0.83,adc
1984,wavelet-HHL_glrlm_RunEntropy,0.98,0.98,0.99,t2w
1985,wavelet-HHL_glrlm_LongRunEmphasis,0.98,0.98,0.99,adc
1986,wavelet-HHL_glrlm_RunLengthNonUniformity,0.98,0.98,0.99,t2w
1987,wavelet-HHL_glrlm_LongRunHighGrayLevelEmphasis,0.79,0.74,0.83,adc
1988,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.98,0.98,0.99,t2w
1989,wavelet-HHL_glrlm_LongRunLowGrayLevelEmphasis,0.71,0.65,0.77,adc
1990,wavelet-HHL_glrlm_RunPercentage,0.99,0.98,0.99,t2w
1991,wavelet-HHL_glrlm_LowGrayLevelRunEmphasis,0.69,0.62,0.75,adc
1992,wavelet-HHL_glrlm_RunVariance,0.98,0.98,0.99,t2w
1993,wavelet-HHL_glrlm_RunEntropy,0.88,0.85,0.91,adc
1994,wavelet-HHL_glrlm_ShortRunEmphasis,0.99,0.98,0.99,t2w
1995,wavelet-HHL_glrlm_RunLengthNonUniformity,0.97,0.97,0.98,adc
1996,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.77,0.72,0.82,t2w
1997,wavelet-HHL_glrlm_RunLengthNonUniformityNormalized,0.97,0.96,0.98,adc
1998,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.89,0.86,0.91,t2w
1999,wavelet-HHL_glrlm_RunPercentage,0.98,0.97,0.99,adc
2000,wavelet-HHL_glszm_GrayLevelNonUniformity,0.97,0.96,0.98,t2w
2001,wavelet-HHL_glrlm_RunVariance,0.99,0.99,0.99,adc
2002,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.89,0.86,0.92,t2w
2003,wavelet-HHL_glrlm_ShortRunEmphasis,0.97,0.96,0.98,adc
2004,wavelet-HHL_glszm_GrayLevelVariance,0.98,0.97,0.98,t2w
2005,wavelet-HHL_glrlm_ShortRunHighGrayLevelEmphasis,0.77,0.72,0.82,adc
2006,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.8,0.75,0.85,t2w
2007,wavelet-HHL_glrlm_ShortRunLowGrayLevelEmphasis,0.68,0.62,0.74,adc
2008,wavelet-HHL_glszm_LargeAreaEmphasis,0.73,0.67,0.78,t2w
2009,wavelet-HHL_glszm_GrayLevelNonUniformity,0.98,0.98,0.99,adc
2010,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.68,0.61,0.74,t2w
2011,wavelet-HHL_glszm_GrayLevelNonUniformityNormalized,0.9,0.87,0.92,adc
2012,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.73,0.68,0.79,t2w
2013,wavelet-HHL_glszm_GrayLevelVariance,0.83,0.79,0.87,adc
2014,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.73,0.67,0.78,t2w
2015,wavelet-HHL_glszm_HighGrayLevelZoneEmphasis,0.78,0.73,0.83,adc
2016,wavelet-HHL_glszm_SizeZoneNonUniformity,0.98,0.98,0.99,t2w
2017,wavelet-HHL_glszm_LargeAreaEmphasis,1.0,0.99,1.0,adc
2018,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.77,0.72,0.82,t2w
2019,wavelet-HHL_glszm_LargeAreaHighGrayLevelEmphasis,0.85,0.81,0.88,adc
2020,wavelet-HHL_glszm_SmallAreaEmphasis,0.71,0.65,0.77,t2w
2021,wavelet-HHL_glszm_LargeAreaLowGrayLevelEmphasis,0.77,0.72,0.82,adc
2022,wavelet-HHL_glszm_LowGrayLevelZoneEmphasis,0.64,0.57,0.71,adc
2023,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.85,0.82,0.89,t2w
2024,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.54,0.47,0.62,t2w
2025,wavelet-HHL_glszm_SizeZoneNonUniformity,0.91,0.89,0.94,adc
2026,wavelet-HHL_glszm_ZoneEntropy,0.51,0.44,0.59,t2w
2027,wavelet-HHL_glszm_SizeZoneNonUniformityNormalized,0.85,0.81,0.88,adc
2028,wavelet-HHL_glszm_ZonePercentage,0.97,0.96,0.98,t2w
2029,wavelet-HHL_glszm_SmallAreaEmphasis,0.84,0.8,0.88,adc
2030,wavelet-HHL_glszm_SmallAreaHighGrayLevelEmphasis,0.78,0.73,0.83,adc
2031,wavelet-HHL_glszm_ZoneVariance,0.77,0.71,0.82,t2w
2032,wavelet-HHL_ngtdm_Busyness,0.94,0.92,0.95,t2w
2033,wavelet-HHL_glszm_SmallAreaLowGrayLevelEmphasis,0.63,0.56,0.7,adc
2034,wavelet-HHL_ngtdm_Coarseness,0.96,0.95,0.97,t2w
2035,wavelet-HHL_glszm_ZoneEntropy,0.87,0.84,0.9,adc
2036,wavelet-HHL_glszm_ZonePercentage,0.92,0.89,0.94,adc
2037,wavelet-HHL_ngtdm_Complexity,0.84,0.8,0.88,t2w
2038,wavelet-HHL_ngtdm_Contrast,0.91,0.89,0.93,t2w
2039,wavelet-HHL_glszm_ZoneVariance,1.0,0.99,1.0,adc
2040,wavelet-HHL_ngtdm_Strength,0.59,0.52,0.66,t2w
2041,wavelet-HHL_ngtdm_Busyness,0.82,0.77,0.86,adc
2042,wavelet-HHL_gldm_DependenceEntropy,0.98,0.98,0.99,t2w
2043,wavelet-HHL_ngtdm_Coarseness,0.97,0.96,0.98,adc
2044,wavelet-HHL_gldm_DependenceNonUniformity,0.98,0.98,0.99,t2w
2045,wavelet-HHL_ngtdm_Complexity,0.8,0.75,0.84,adc
2046,wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.99,0.98,0.99,t2w
2047,wavelet-HHL_ngtdm_Contrast,0.8,0.75,0.84,adc
2048,wavelet-HHL_gldm_DependenceVariance,0.97,0.96,0.98,t2w
2049,wavelet-HHL_ngtdm_Strength,0.82,0.77,0.86,adc
2050,wavelet-HHL_gldm_GrayLevelNonUniformity,0.98,0.98,0.99,t2w
2051,wavelet-HHL_gldm_DependenceEntropy,0.91,0.89,0.93,adc
2052,wavelet-HHL_gldm_GrayLevelVariance,0.99,0.98,0.99,t2w
2053,wavelet-HHL_gldm_DependenceNonUniformity,0.98,0.98,0.99,adc
2054,wavelet-HHL_gldm_HighGrayLevelEmphasis,0.76,0.71,0.82,t2w
2055,wavelet-HHL_gldm_DependenceNonUniformityNormalized,0.99,0.98,0.99,adc
2056,wavelet-HHL_gldm_LargeDependenceEmphasis,0.99,0.99,0.99,t2w
2057,wavelet-HHL_gldm_DependenceVariance,0.99,0.98,0.99,adc
2058,wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.74,0.69,0.8,t2w
2059,wavelet-HHL_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,adc
2060,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.91,0.88,0.93,t2w
2061,wavelet-HHL_gldm_GrayLevelVariance,0.81,0.77,0.86,adc
2062,wavelet-HHL_gldm_LowGrayLevelEmphasis,0.9,0.87,0.92,t2w
2063,wavelet-HHL_gldm_HighGrayLevelEmphasis,0.78,0.73,0.83,adc
2064,wavelet-HHL_gldm_SmallDependenceEmphasis,0.95,0.93,0.96,t2w
2065,wavelet-HHL_gldm_LargeDependenceEmphasis,0.99,0.98,0.99,adc
2066,wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.78,0.73,0.83,t2w
2067,wavelet-HHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.79,0.75,0.84,adc
2068,wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.87,0.83,0.9,t2w
2069,wavelet-HHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.72,0.67,0.78,adc
2070,wavelet-HHH_firstorder_10Percentile,1.0,1.0,1.0,t2w
2071,wavelet-HHL_gldm_LowGrayLevelEmphasis,0.69,0.63,0.75,adc
2072,wavelet-HHH_firstorder_90Percentile,1.0,1.0,1.0,t2w
2073,wavelet-HHL_gldm_SmallDependenceEmphasis,0.92,0.9,0.94,adc
2074,wavelet-HHH_firstorder_Energy,0.98,0.98,0.99,t2w
2075,wavelet-HHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.76,0.7,0.81,adc
2076,wavelet-HHH_firstorder_Entropy,0.99,0.99,0.99,t2w
2077,wavelet-HHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.64,0.58,0.71,adc
2078,wavelet-HHH_firstorder_InterquartileRange,1.0,1.0,1.0,t2w
2079,wavelet-HHH_firstorder_10Percentile,0.95,0.94,0.97,adc
2080,wavelet-HHH_firstorder_Kurtosis,0.69,0.63,0.76,t2w
2081,wavelet-HHH_firstorder_90Percentile,0.96,0.95,0.97,adc
2082,wavelet-HHH_firstorder_Maximum,0.9,0.88,0.93,t2w
2083,wavelet-HHH_firstorder_Energy,0.9,0.88,0.93,adc
2084,wavelet-HHH_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,t2w
2085,wavelet-HHH_firstorder_Entropy,0.93,0.91,0.95,adc
2086,wavelet-HHH_firstorder_Mean,0.06,0.03,0.1,t2w
2087,wavelet-HHH_firstorder_InterquartileRange,0.97,0.97,0.98,adc
2088,wavelet-HHH_firstorder_Median,0.87,0.83,0.9,t2w
2089,wavelet-HHH_firstorder_Kurtosis,0.87,0.84,0.9,adc
2090,wavelet-HHH_firstorder_Minimum,0.9,0.87,0.92,t2w
2091,wavelet-HHH_firstorder_Maximum,0.84,0.8,0.88,adc
2092,wavelet-HHH_firstorder_Range,0.91,0.89,0.93,t2w
2093,wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.93,0.91,0.95,adc
2094,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,t2w
2095,wavelet-HHH_firstorder_Mean,0.17,0.12,0.23,adc
2096,wavelet-HHH_firstorder_RootMeanSquared,0.99,0.99,0.99,t2w
2097,wavelet-HHH_firstorder_Median,0.78,0.73,0.83,adc
2098,wavelet-HHH_firstorder_Skewness,0.28,0.22,0.35,t2w
2099,wavelet-HHH_firstorder_Minimum,0.84,0.8,0.88,adc
2100,wavelet-HHH_firstorder_TotalEnergy,0.98,0.98,0.99,t2w
2101,wavelet-HHH_firstorder_Range,0.87,0.84,0.9,adc
2102,wavelet-HHH_firstorder_Uniformity,0.99,0.99,0.99,t2w
2103,wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.97,0.96,0.98,adc
2104,wavelet-HHH_firstorder_Variance,1.0,1.0,1.0,t2w
2105,wavelet-HHH_firstorder_RootMeanSquared,0.91,0.89,0.94,adc
2106,wavelet-HHH_glcm_Autocorrelation,0.86,0.82,0.89,t2w
2107,wavelet-HHH_firstorder_Skewness,0.67,0.6,0.73,adc
2108,wavelet-HHH_glcm_ClusterProminence,0.99,0.98,0.99,t2w
2109,wavelet-HHH_firstorder_TotalEnergy,0.9,0.88,0.93,adc
2110,wavelet-HHH_glcm_ClusterShade,0.92,0.89,0.94,t2w
2111,wavelet-HHH_firstorder_Uniformity,0.95,0.94,0.97,adc
2112,wavelet-HHH_firstorder_Variance,0.9,0.87,0.92,adc
2113,wavelet-HHH_glcm_ClusterTendency,0.99,0.99,0.99,t2w
2114,wavelet-HHH_glcm_Autocorrelation,0.84,0.8,0.88,adc
2115,wavelet-HHH_glcm_Contrast,0.99,0.98,0.99,t2w
2116,wavelet-HHH_glcm_ClusterProminence,0.8,0.75,0.85,adc
2117,wavelet-HHH_glcm_Correlation,0.96,0.94,0.97,t2w
2118,wavelet-HHH_glcm_ClusterShade,0.81,0.76,0.85,adc
2119,wavelet-HHH_glcm_DifferenceAverage,0.97,0.97,0.98,t2w
2120,wavelet-HHH_glcm_ClusterTendency,0.88,0.85,0.91,adc
2121,wavelet-HHH_glcm_DifferenceEntropy,1.0,1.0,1.0,t2w
2122,wavelet-HHH_glcm_Contrast,0.88,0.85,0.91,adc
2123,wavelet-HHH_glcm_DifferenceVariance,1.0,1.0,1.0,t2w
2124,wavelet-HHH_glcm_Correlation,0.8,0.75,0.84,adc
2125,wavelet-HHH_glcm_Id,0.96,0.95,0.97,t2w
2126,wavelet-HHH_glcm_DifferenceAverage,0.93,0.92,0.95,adc
2127,wavelet-HHH_glcm_Idm,0.97,0.96,0.98,t2w
2128,wavelet-HHH_glcm_DifferenceEntropy,0.93,0.91,0.95,adc
2129,wavelet-HHH_glcm_Idmn,0.89,0.86,0.92,t2w
2130,wavelet-HHH_glcm_DifferenceVariance,0.87,0.83,0.9,adc
2131,wavelet-HHH_glcm_Idn,0.9,0.88,0.93,t2w
2132,wavelet-HHH_glcm_Id,0.96,0.95,0.97,adc
2133,wavelet-HHH_glcm_Imc1,1.0,1.0,1.0,t2w
2134,wavelet-HHH_glcm_Idm,0.97,0.96,0.97,adc
2135,wavelet-HHH_glcm_Imc2,1.0,0.99,1.0,t2w
2136,wavelet-HHH_glcm_Idmn,0.8,0.76,0.85,adc
2137,wavelet-HHH_glcm_InverseVariance,0.96,0.94,0.97,t2w
2138,wavelet-HHH_glcm_Idn,0.84,0.8,0.88,adc
2139,wavelet-HHH_glcm_Imc1,0.91,0.88,0.93,adc
2140,wavelet-HHH_glcm_JointAverage,0.89,0.86,0.92,t2w
2141,wavelet-HHH_glcm_Imc2,0.93,0.91,0.95,adc
2142,wavelet-HHH_glcm_JointEnergy,1.0,1.0,1.0,t2w
2143,wavelet-HHH_glcm_JointEntropy,0.99,0.99,1.0,t2w
2144,wavelet-HHH_glcm_InverseVariance,0.94,0.92,0.95,adc
2145,wavelet-HHH_glcm_MCC,0.66,0.6,0.73,t2w
2146,wavelet-HHH_glcm_JointAverage,0.84,0.8,0.88,adc
2147,wavelet-HHH_glcm_MaximumProbability,1.0,1.0,1.0,t2w
2148,wavelet-HHH_glcm_JointEnergy,0.97,0.96,0.98,adc
2149,wavelet-HHH_glcm_SumAverage,0.89,0.86,0.92,t2w
2150,wavelet-HHH_glcm_JointEntropy,0.94,0.93,0.96,adc
2151,wavelet-HHH_glcm_SumEntropy,1.0,0.99,1.0,t2w
2152,wavelet-HHH_glcm_MCC,0.81,0.76,0.85,adc
2153,wavelet-HHH_glcm_SumSquares,0.99,0.99,0.99,t2w
2154,wavelet-HHH_glcm_MaximumProbability,0.97,0.96,0.98,adc
2155,wavelet-HHH_glrlm_GrayLevelNonUniformity,0.98,0.97,0.99,t2w
2156,wavelet-HHH_glcm_SumAverage,0.84,0.8,0.88,adc
2157,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,t2w
2158,wavelet-HHH_glcm_SumEntropy,0.94,0.92,0.95,adc
2159,wavelet-HHH_glrlm_GrayLevelVariance,0.99,0.99,0.99,t2w
2160,wavelet-HHH_glcm_SumSquares,0.88,0.85,0.91,adc
2161,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.86,0.82,0.89,t2w
2162,wavelet-HHH_glrlm_GrayLevelNonUniformity,0.99,0.98,0.99,adc
2163,wavelet-HHH_glrlm_LongRunEmphasis,0.98,0.97,0.98,t2w
2164,wavelet-HHH_glrlm_GrayLevelNonUniformityNormalized,0.94,0.92,0.95,adc
2165,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.85,0.82,0.89,t2w
2166,wavelet-HHH_glrlm_GrayLevelVariance,0.89,0.86,0.92,adc
2167,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.92,0.9,0.94,t2w
2168,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,0.84,0.8,0.88,adc
2169,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,0.91,0.88,0.93,t2w
2170,wavelet-HHH_glrlm_LongRunEmphasis,0.98,0.98,0.99,adc
2171,wavelet-HHH_glrlm_RunEntropy,0.96,0.94,0.97,t2w
2172,wavelet-HHH_glrlm_LongRunHighGrayLevelEmphasis,0.84,0.8,0.88,adc
2173,wavelet-HHH_glrlm_RunLengthNonUniformity,0.98,0.97,0.98,t2w
2174,wavelet-HHH_glrlm_LongRunLowGrayLevelEmphasis,0.77,0.72,0.82,adc
2175,wavelet-HHH_glrlm_RunLengthNonUniformityNormalized,0.94,0.92,0.95,t2w
