,feature,icc_value,c_down,c_up,sequence
1190,wavelet-LHL_glcm_Correlation,0.89,0.86,0.92,adc
1191,wavelet-LHL_glcm_Correlation,0.99,0.99,0.99,t2w
1192,wavelet-LHL_glcm_DifferenceAverage,0.97,0.96,0.98,adc
1193,wavelet-LHL_glcm_DifferenceAverage,1.0,1.0,1.0,t2w
1194,wavelet-LHL_glcm_DifferenceEntropy,0.97,0.97,0.98,adc
1195,wavelet-LHL_glcm_DifferenceEntropy,1.0,0.99,1.0,t2w
1196,wavelet-LHL_glcm_DifferenceVariance,0.92,0.89,0.94,adc
1197,wavelet-LHL_glcm_DifferenceVariance,0.99,0.99,0.99,t2w
1198,wavelet-LHL_glcm_Id,0.99,0.98,0.99,adc
1199,wavelet-LHL_glcm_Id,1.0,1.0,1.0,t2w
1200,wavelet-LHL_glcm_Idm,0.99,0.99,0.99,adc
1201,wavelet-LHL_glcm_Idm,1.0,1.0,1.0,t2w
1202,wavelet-LHL_glcm_Idmn,0.78,0.73,0.83,adc
1203,wavelet-LHL_glcm_Idmn,0.84,0.79,0.87,t2w
1204,wavelet-LHL_glcm_Idn,0.81,0.77,0.85,adc
1205,wavelet-LHL_glcm_Idn,0.86,0.82,0.89,t2w
1206,wavelet-LHL_glcm_Imc1,0.98,0.98,0.99,adc
1207,wavelet-LHL_glcm_Imc1,0.97,0.96,0.98,t2w
1208,wavelet-LHL_glcm_Imc2,0.98,0.98,0.99,adc
1209,wavelet-LHL_glcm_InverseVariance,0.99,0.99,0.99,adc
1210,wavelet-LHL_glcm_Imc2,0.95,0.94,0.96,t2w
1211,wavelet-LHL_glcm_JointAverage,0.91,0.89,0.93,adc
1212,wavelet-LHL_glcm_InverseVariance,1.0,1.0,1.0,t2w
1213,wavelet-LHL_glcm_JointEnergy,0.99,0.99,0.99,adc
1214,wavelet-LHL_glcm_JointAverage,0.81,0.77,0.85,t2w
1215,wavelet-LHL_glcm_JointEntropy,0.98,0.98,0.99,adc
1216,wavelet-LHL_glcm_JointEnergy,1.0,0.99,1.0,t2w
1217,wavelet-LHL_glcm_MCC,0.74,0.69,0.8,adc
1218,wavelet-LHL_glcm_JointEntropy,0.99,0.99,1.0,t2w
1219,wavelet-LHL_glcm_MaximumProbability,0.99,0.99,0.99,adc
1220,wavelet-LHL_glcm_MCC,0.78,0.73,0.83,t2w
1221,wavelet-LHL_glcm_SumAverage,0.91,0.89,0.93,adc
1222,wavelet-LHL_glcm_MaximumProbability,1.0,1.0,1.0,t2w
1223,wavelet-LHL_glcm_SumEntropy,0.98,0.98,0.99,adc
1224,wavelet-LHL_glcm_SumAverage,0.81,0.77,0.85,t2w
1225,wavelet-LHL_glcm_SumSquares,0.96,0.94,0.97,adc
1226,wavelet-LHL_glcm_SumEntropy,0.99,0.99,0.99,t2w
1227,wavelet-LHL_glrlm_GrayLevelNonUniformity,0.99,0.99,0.99,adc
1228,wavelet-LHL_glcm_SumSquares,0.99,0.99,0.99,t2w
1229,wavelet-LHL_glrlm_GrayLevelNonUniformity,0.99,0.98,0.99,t2w
1230,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.98,0.98,0.99,adc
1231,wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,0.99,t2w
1232,wavelet-LHL_glrlm_GrayLevelVariance,0.96,0.94,0.97,adc
1233,wavelet-LHL_glrlm_GrayLevelVariance,0.98,0.98,0.99,t2w
1234,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.89,0.86,0.92,adc
1235,wavelet-LHL_glrlm_HighGrayLevelRunEmphasis,0.78,0.73,0.83,t2w
1236,wavelet-LHL_glrlm_LongRunEmphasis,0.99,0.99,1.0,adc
1237,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.89,0.86,0.92,adc
1238,wavelet-LHL_glrlm_LongRunEmphasis,1.0,1.0,1.0,t2w
1239,wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis,0.78,0.73,0.83,t2w
1240,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.85,0.82,0.89,adc
1241,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.84,0.8,0.88,adc
1242,wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis,0.86,0.82,0.89,t2w
1243,wavelet-LHL_glrlm_RunEntropy,0.97,0.96,0.98,adc
1244,wavelet-LHL_glrlm_LowGrayLevelRunEmphasis,0.83,0.78,0.87,t2w
1245,wavelet-LHL_glrlm_RunLengthNonUniformity,0.98,0.97,0.98,adc
1246,wavelet-LHL_glrlm_RunEntropy,0.97,0.95,0.97,t2w
1247,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,0.99,0.99,0.99,adc
1248,wavelet-LHL_glrlm_RunLengthNonUniformity,0.98,0.98,0.99,t2w
1249,wavelet-LHL_glrlm_RunPercentage,0.99,0.99,1.0,adc
1250,wavelet-LHL_glrlm_RunLengthNonUniformityNormalized,1.0,1.0,1.0,t2w
1251,wavelet-LHL_glrlm_RunPercentage,1.0,1.0,1.0,t2w
1252,wavelet-LHL_glrlm_RunVariance,0.99,0.99,1.0,adc
1253,wavelet-LHL_glrlm_ShortRunEmphasis,0.99,0.99,0.99,adc
1254,wavelet-LHL_glrlm_RunVariance,1.0,1.0,1.0,t2w
1255,wavelet-LHL_glrlm_ShortRunEmphasis,1.0,0.99,1.0,t2w
1256,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.89,0.87,0.92,adc
1257,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.83,0.79,0.87,adc
1258,wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.78,0.73,0.83,t2w
1259,wavelet-LHL_glszm_GrayLevelNonUniformity,0.98,0.97,0.98,adc
1260,wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.81,0.76,0.85,t2w
1261,wavelet-LHL_glszm_GrayLevelNonUniformity,0.99,0.99,0.99,t2w
1262,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.95,0.94,0.97,adc
1263,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,0.93,0.92,0.95,t2w
1264,wavelet-LHL_glszm_GrayLevelVariance,0.93,0.91,0.95,adc
1265,wavelet-LHL_glszm_GrayLevelVariance,0.93,0.92,0.95,t2w
1266,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.89,0.87,0.92,adc
1267,wavelet-LHL_glszm_HighGrayLevelZoneEmphasis,0.79,0.74,0.84,t2w
1268,wavelet-LHL_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1269,wavelet-LHL_glszm_LargeAreaEmphasis,0.98,0.98,0.99,t2w
1270,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.94,0.92,0.96,adc
1271,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.96,0.95,0.97,adc
1272,wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.8,0.75,0.85,t2w
1273,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.81,0.76,0.85,adc
1274,wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.86,0.82,0.89,t2w
1275,wavelet-LHL_glszm_LowGrayLevelZoneEmphasis,0.81,0.77,0.85,t2w
1276,wavelet-LHL_glszm_SizeZoneNonUniformity,0.93,0.91,0.94,adc
1277,wavelet-LHL_glszm_SizeZoneNonUniformity,0.99,0.98,0.99,t2w
1278,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.89,0.86,0.92,adc
1279,wavelet-LHL_glszm_SizeZoneNonUniformityNormalized,0.98,0.97,0.98,t2w
1280,wavelet-LHL_glszm_SmallAreaEmphasis,0.89,0.85,0.91,adc
1281,wavelet-LHL_glszm_SmallAreaEmphasis,0.97,0.96,0.98,t2w
1282,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.9,0.87,0.92,adc
1283,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.82,0.77,0.86,t2w
1284,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.8,0.75,0.84,adc
1285,wavelet-LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.82,0.77,0.86,t2w
1286,wavelet-LHL_glszm_ZoneEntropy,0.96,0.94,0.97,adc
1287,wavelet-LHL_glszm_ZoneEntropy,0.95,0.93,0.96,t2w
1288,wavelet-LHL_glszm_ZonePercentage,0.99,0.98,0.99,adc
1289,wavelet-LHL_glszm_ZonePercentage,0.99,0.99,1.0,t2w
1290,wavelet-LHL_glszm_ZoneVariance,1.0,1.0,1.0,adc
1291,wavelet-LHL_glszm_ZoneVariance,0.99,0.98,0.99,t2w
1292,wavelet-LHL_ngtdm_Busyness,0.95,0.93,0.96,adc
1293,wavelet-LHL_ngtdm_Busyness,0.87,0.83,0.9,t2w
1294,wavelet-LHL_ngtdm_Coarseness,0.97,0.96,0.98,adc
1295,wavelet-LHL_ngtdm_Coarseness,0.97,0.97,0.98,t2w
1296,wavelet-LHL_ngtdm_Complexity,0.92,0.89,0.94,adc
1297,wavelet-LHL_ngtdm_Complexity,0.86,0.83,0.9,t2w
1298,wavelet-LHL_ngtdm_Contrast,0.95,0.94,0.96,adc
1299,wavelet-LHL_ngtdm_Contrast,0.86,0.82,0.89,t2w
1300,wavelet-LHL_ngtdm_Strength,0.95,0.93,0.96,adc
1301,wavelet-LHL_gldm_DependenceEntropy,0.96,0.94,0.97,adc
1302,wavelet-LHL_ngtdm_Strength,0.89,0.86,0.92,t2w
1303,wavelet-LHL_gldm_DependenceNonUniformity,0.98,0.97,0.98,adc
1304,wavelet-LHL_gldm_DependenceEntropy,0.98,0.97,0.98,t2w
1305,wavelet-LHL_gldm_DependenceNonUniformityNormalized,1.0,0.99,1.0,adc
1306,wavelet-LHL_gldm_DependenceNonUniformity,0.99,0.98,0.99,t2w
1307,wavelet-LHL_gldm_DependenceNonUniformityNormalized,0.98,0.97,0.98,t2w
1308,wavelet-LHL_gldm_DependenceVariance,1.0,1.0,1.0,adc
1309,wavelet-LHL_gldm_DependenceVariance,0.97,0.96,0.98,t2w
1310,wavelet-LHL_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
1311,wavelet-LHL_gldm_GrayLevelNonUniformity,0.99,0.98,0.99,t2w
1312,wavelet-LHL_gldm_GrayLevelVariance,0.96,0.95,0.97,adc
1313,wavelet-LHL_gldm_GrayLevelVariance,0.99,0.99,0.99,t2w
1314,wavelet-LHL_gldm_HighGrayLevelEmphasis,0.89,0.86,0.92,adc
1315,wavelet-LHL_gldm_HighGrayLevelEmphasis,0.78,0.73,0.83,t2w
1316,wavelet-LHL_gldm_LargeDependenceEmphasis,1.0,0.99,1.0,adc
1317,wavelet-LHL_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,t2w
1318,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.89,0.86,0.92,adc
1319,wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.79,0.74,0.84,t2w
1320,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.9,0.87,0.92,adc
1321,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.84,0.8,0.88,adc
1322,wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.85,0.81,0.88,t2w
1323,wavelet-LHL_gldm_SmallDependenceEmphasis,0.98,0.98,0.99,adc
1324,wavelet-LHL_gldm_LowGrayLevelEmphasis,0.83,0.79,0.87,t2w
1325,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.92,0.89,0.94,adc
1326,wavelet-LHL_gldm_SmallDependenceEmphasis,0.99,0.99,1.0,t2w
1327,wavelet-LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.79,0.74,0.84,t2w
1328,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.81,0.76,0.85,adc
1329,wavelet-LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.81,0.76,0.85,t2w
1330,wavelet-LHH_firstorder_10Percentile,0.98,0.97,0.98,adc
1331,wavelet-LHH_firstorder_10Percentile,1.0,1.0,1.0,t2w
1332,wavelet-LHH_firstorder_90Percentile,0.97,0.96,0.98,adc
1333,wavelet-LHH_firstorder_90Percentile,1.0,1.0,1.0,t2w
1334,wavelet-LHH_firstorder_Energy,0.94,0.92,0.95,adc
1335,wavelet-LHH_firstorder_Entropy,0.97,0.96,0.97,adc
1336,wavelet-LHH_firstorder_Energy,0.98,0.98,0.99,t2w
1337,wavelet-LHH_firstorder_Entropy,0.99,0.99,1.0,t2w
1338,wavelet-LHH_firstorder_InterquartileRange,0.98,0.98,0.99,adc
1339,wavelet-LHH_firstorder_InterquartileRange,1.0,1.0,1.0,t2w
1340,wavelet-LHH_firstorder_Kurtosis,0.92,0.89,0.94,adc
1341,wavelet-LHH_firstorder_Kurtosis,0.86,0.83,0.9,t2w
1342,wavelet-LHH_firstorder_Maximum,0.85,0.81,0.88,adc
1343,wavelet-LHH_firstorder_Maximum,0.85,0.81,0.89,t2w
1344,wavelet-LHH_firstorder_MeanAbsoluteDeviation,0.97,0.96,0.98,adc
1345,wavelet-LHH_firstorder_MeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1346,wavelet-LHH_firstorder_Mean,0.51,0.43,0.59,adc
1347,wavelet-LHH_firstorder_Mean,0.28,0.22,0.36,t2w
1348,wavelet-LHH_firstorder_Median,0.8,0.76,0.85,adc
1349,wavelet-LHH_firstorder_Median,0.81,0.77,0.86,t2w
1350,wavelet-LHH_firstorder_Minimum,0.81,0.76,0.85,adc
1351,wavelet-LHH_firstorder_Minimum,0.87,0.83,0.9,t2w
1352,wavelet-LHH_firstorder_Range,0.86,0.82,0.89,adc
1353,wavelet-LHH_firstorder_Range,0.89,0.86,0.92,t2w
1354,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,0.98,0.98,0.99,adc
1355,wavelet-LHH_firstorder_RobustMeanAbsoluteDeviation,1.0,1.0,1.0,t2w
1356,wavelet-LHH_firstorder_RootMeanSquared,0.96,0.94,0.97,adc
1357,wavelet-LHH_firstorder_Skewness,0.78,0.73,0.83,adc
1358,wavelet-LHH_firstorder_RootMeanSquared,0.98,0.98,0.99,t2w
1359,wavelet-LHH_firstorder_TotalEnergy,0.94,0.92,0.95,adc
1360,wavelet-LHH_firstorder_Skewness,0.52,0.45,0.6,t2w
1361,wavelet-LHH_firstorder_TotalEnergy,0.98,0.98,0.99,t2w
1362,wavelet-LHH_firstorder_Uniformity,0.98,0.97,0.98,adc
1363,wavelet-LHH_firstorder_Uniformity,1.0,0.99,1.0,t2w
1364,wavelet-LHH_firstorder_Variance,0.96,0.94,0.97,adc
1365,wavelet-LHH_firstorder_Variance,0.99,0.99,1.0,t2w
1366,wavelet-LHH_glcm_Autocorrelation,0.83,0.78,0.87,adc
1367,wavelet-LHH_glcm_Autocorrelation,0.84,0.79,0.87,t2w
1368,wavelet-LHH_glcm_ClusterProminence,0.93,0.91,0.95,adc
1369,wavelet-LHH_glcm_ClusterShade,0.85,0.81,0.88,adc
1370,wavelet-LHH_glcm_ClusterProminence,0.98,0.97,0.98,t2w
1371,wavelet-LHH_glcm_ClusterTendency,0.96,0.95,0.97,adc
1372,wavelet-LHH_glcm_ClusterShade,0.71,0.65,0.77,t2w
1373,wavelet-LHH_glcm_ClusterTendency,0.99,0.99,1.0,t2w
1374,wavelet-LHH_glcm_Contrast,0.96,0.95,0.97,adc
1375,wavelet-LHH_glcm_Contrast,1.0,0.99,1.0,t2w
1376,wavelet-LHH_glcm_Correlation,0.97,0.96,0.97,adc
1377,wavelet-LHH_glcm_Correlation,0.97,0.96,0.98,t2w
1378,wavelet-LHH_glcm_DifferenceAverage,0.97,0.96,0.98,adc
1379,wavelet-LHH_glcm_DifferenceAverage,1.0,1.0,1.0,t2w
1380,wavelet-LHH_glcm_DifferenceEntropy,0.97,0.96,0.98,adc
1381,wavelet-LHH_glcm_DifferenceVariance,0.94,0.93,0.96,adc
1382,wavelet-LHH_glcm_DifferenceEntropy,1.0,0.99,1.0,t2w
1383,wavelet-LHH_glcm_Id,0.98,0.98,0.99,adc
1384,wavelet-LHH_glcm_DifferenceVariance,0.99,0.99,1.0,t2w
1385,wavelet-LHH_glcm_Id,1.0,1.0,1.0,t2w
1386,wavelet-LHH_glcm_Idm,0.98,0.98,0.99,adc
1387,wavelet-LHH_glcm_Idm,1.0,1.0,1.0,t2w
1388,wavelet-LHH_glcm_Idmn,0.8,0.75,0.85,adc
1389,wavelet-LHH_glcm_Idmn,0.82,0.78,0.86,t2w
1390,wavelet-LHH_glcm_Idn,0.83,0.79,0.87,adc
1391,wavelet-LHH_glcm_Imc1,0.98,0.97,0.98,adc
1392,wavelet-LHH_glcm_Idn,0.83,0.79,0.87,t2w
1393,wavelet-LHH_glcm_Imc1,0.98,0.98,0.99,t2w
1394,wavelet-LHH_glcm_Imc2,0.98,0.97,0.98,adc
1395,wavelet-LHH_glcm_Imc2,0.97,0.96,0.98,t2w
1396,wavelet-LHH_glcm_InverseVariance,0.98,0.98,0.99,adc
1397,wavelet-LHH_glcm_InverseVariance,0.99,0.99,0.99,t2w
1398,wavelet-LHH_glcm_JointAverage,0.81,0.76,0.85,adc
1399,wavelet-LHH_glcm_JointAverage,0.85,0.81,0.88,t2w
1400,wavelet-LHH_glcm_JointEnergy,0.98,0.98,0.99,adc
1401,wavelet-LHH_glcm_JointEnergy,1.0,1.0,1.0,t2w
1402,wavelet-LHH_glcm_JointEntropy,0.97,0.96,0.98,adc
1403,wavelet-LHH_glcm_JointEntropy,1.0,0.99,1.0,t2w
1404,wavelet-LHH_glcm_MCC,0.77,0.71,0.82,adc
1405,wavelet-LHH_glcm_MCC,0.76,0.71,0.81,t2w
1406,wavelet-LHH_glcm_MaximumProbability,0.99,0.98,0.99,adc
1407,wavelet-LHH_glcm_MaximumProbability,1.0,1.0,1.0,t2w
1408,wavelet-LHH_glcm_SumAverage,0.81,0.76,0.85,adc
1409,wavelet-LHH_glcm_SumAverage,0.85,0.81,0.88,t2w
1410,wavelet-LHH_glcm_SumEntropy,0.97,0.96,0.98,adc
1411,wavelet-LHH_glcm_SumEntropy,1.0,0.99,1.0,t2w
1412,wavelet-LHH_glcm_SumSquares,0.96,0.95,0.97,adc
1413,wavelet-LHH_glcm_SumSquares,1.0,0.99,1.0,t2w
1414,wavelet-LHH_glrlm_GrayLevelNonUniformity,0.99,0.99,0.99,adc
1415,wavelet-LHH_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,t2w
1416,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.97,0.97,0.98,adc
1417,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,0.99,0.99,1.0,t2w
1418,wavelet-LHH_glrlm_GrayLevelVariance,0.95,0.94,0.97,adc
1419,wavelet-LHH_glrlm_GrayLevelVariance,0.99,0.99,0.99,t2w
1420,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.83,0.78,0.87,adc
1421,wavelet-LHH_glrlm_HighGrayLevelRunEmphasis,0.84,0.8,0.88,t2w
1422,wavelet-LHH_glrlm_LongRunEmphasis,0.99,0.99,0.99,adc
1423,wavelet-LHH_glrlm_LongRunEmphasis,1.0,1.0,1.0,t2w
1424,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.81,0.77,0.86,adc
1425,wavelet-LHH_glrlm_LongRunHighGrayLevelEmphasis,0.81,0.76,0.85,t2w
1426,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.68,0.62,0.75,adc
1427,wavelet-LHH_glrlm_LongRunLowGrayLevelEmphasis,0.84,0.8,0.88,t2w
1428,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.67,0.6,0.74,adc
1429,wavelet-LHH_glrlm_LowGrayLevelRunEmphasis,0.81,0.76,0.85,t2w
1430,wavelet-LHH_glrlm_RunEntropy,0.95,0.94,0.96,adc
1431,wavelet-LHH_glrlm_RunEntropy,0.99,0.98,0.99,t2w
1432,wavelet-LHH_glrlm_RunLengthNonUniformity,0.98,0.97,0.99,adc
1433,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,0.99,0.98,0.99,adc
1434,wavelet-LHH_glrlm_RunLengthNonUniformity,0.98,0.98,0.99,t2w
1435,wavelet-LHH_glrlm_RunLengthNonUniformityNormalized,1.0,0.99,1.0,t2w
1436,wavelet-LHH_glrlm_RunPercentage,0.99,0.99,0.99,adc
1437,wavelet-LHH_glrlm_RunPercentage,1.0,1.0,1.0,t2w
1438,wavelet-LHH_glrlm_RunVariance,0.99,0.99,0.99,adc
1439,wavelet-LHH_glrlm_RunVariance,1.0,1.0,1.0,t2w
1440,wavelet-LHH_glrlm_ShortRunEmphasis,0.99,0.98,0.99,adc
1441,wavelet-LHH_glrlm_ShortRunEmphasis,1.0,0.99,1.0,t2w
1442,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.83,0.79,0.87,adc
1443,wavelet-LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.85,0.82,0.89,t2w
1444,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.67,0.6,0.73,adc
1445,wavelet-LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.8,0.75,0.84,t2w
1446,wavelet-LHH_glszm_GrayLevelNonUniformity,0.98,0.98,0.99,adc
1447,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.95,0.93,0.96,adc
1448,wavelet-LHH_glszm_GrayLevelNonUniformity,0.99,0.99,0.99,t2w
1449,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,0.95,0.94,0.96,t2w
1450,wavelet-LHH_glszm_GrayLevelVariance,0.93,0.91,0.95,adc
1451,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.83,0.79,0.87,adc
1452,wavelet-LHH_glszm_GrayLevelVariance,0.97,0.97,0.98,t2w
1453,wavelet-LHH_glszm_HighGrayLevelZoneEmphasis,0.84,0.8,0.88,t2w
1454,wavelet-LHH_glszm_LargeAreaEmphasis,1.0,1.0,1.0,adc
1455,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.68,0.62,0.75,adc
1456,wavelet-LHH_glszm_LargeAreaEmphasis,0.98,0.98,0.99,t2w
1457,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.81,0.76,0.85,t2w
1458,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.79,0.74,0.83,adc
1459,wavelet-LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.86,0.83,0.89,t2w
1460,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.63,0.57,0.7,adc
1461,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,0.76,0.71,0.81,t2w
1462,wavelet-LHH_glszm_SizeZoneNonUniformity,0.95,0.94,0.96,adc
1463,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.87,0.84,0.9,adc
1464,wavelet-LHH_glszm_SizeZoneNonUniformity,0.99,0.99,0.99,t2w
1465,wavelet-LHH_glszm_SmallAreaEmphasis,0.87,0.83,0.9,adc
1466,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,0.99,0.98,0.99,t2w
1467,wavelet-LHH_glszm_SmallAreaEmphasis,0.98,0.98,0.99,t2w
1468,wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.83,0.79,0.87,adc
1469,wavelet-LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.88,0.85,0.91,t2w
1470,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.62,0.55,0.69,adc
1471,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.78,0.73,0.83,t2w
1472,wavelet-LHH_glszm_ZoneEntropy,0.94,0.92,0.95,adc
1473,wavelet-LHH_glszm_ZoneEntropy,0.95,0.93,0.96,t2w
1474,wavelet-LHH_glszm_ZonePercentage,0.98,0.97,0.98,adc
1475,wavelet-LHH_glszm_ZonePercentage,1.0,0.99,1.0,t2w
1476,wavelet-LHH_glszm_ZoneVariance,1.0,1.0,1.0,adc
1477,wavelet-LHH_ngtdm_Busyness,0.86,0.82,0.89,adc
1478,wavelet-LHH_glszm_ZoneVariance,0.98,0.98,0.99,t2w
1479,wavelet-LHH_ngtdm_Coarseness,0.97,0.97,0.98,adc
1480,wavelet-LHH_ngtdm_Busyness,0.88,0.85,0.91,t2w
1481,wavelet-LHH_ngtdm_Coarseness,0.97,0.96,0.98,t2w
1482,wavelet-LHH_ngtdm_Complexity,0.92,0.89,0.94,adc
1483,wavelet-LHH_ngtdm_Contrast,0.92,0.9,0.94,adc
1484,wavelet-LHH_ngtdm_Complexity,0.89,0.86,0.92,t2w
1485,wavelet-LHH_ngtdm_Strength,0.95,0.94,0.96,adc
1486,wavelet-LHH_ngtdm_Contrast,0.84,0.81,0.88,t2w
1487,wavelet-LHH_gldm_DependenceEntropy,0.95,0.93,0.96,adc
1488,wavelet-LHH_ngtdm_Strength,0.78,0.72,0.83,t2w
1489,wavelet-LHH_gldm_DependenceNonUniformity,0.98,0.97,0.98,adc
1490,wavelet-LHH_gldm_DependenceEntropy,0.99,0.99,0.99,t2w
1491,wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,adc
1492,wavelet-LHH_gldm_DependenceNonUniformity,0.99,0.98,0.99,t2w
1493,wavelet-LHH_gldm_DependenceVariance,1.0,1.0,1.0,adc
1494,wavelet-LHH_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,t2w
1495,wavelet-LHH_gldm_DependenceVariance,0.99,0.98,0.99,t2w
1496,wavelet-LHH_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,adc
1497,wavelet-LHH_gldm_GrayLevelNonUniformity,0.99,0.98,0.99,t2w
1498,wavelet-LHH_gldm_GrayLevelVariance,0.96,0.94,0.97,adc
1499,wavelet-LHH_gldm_GrayLevelVariance,0.99,0.99,1.0,t2w
1500,wavelet-LHH_gldm_HighGrayLevelEmphasis,0.83,0.78,0.87,adc
1501,wavelet-LHH_gldm_HighGrayLevelEmphasis,0.84,0.8,0.88,t2w
1502,wavelet-LHH_gldm_LargeDependenceEmphasis,0.99,0.99,0.99,adc
1503,wavelet-LHH_gldm_LargeDependenceEmphasis,1.0,1.0,1.0,t2w
1504,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.78,0.73,0.83,adc
1505,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.81,0.77,0.86,t2w
1506,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.72,0.67,0.78,adc
1507,wavelet-LHH_gldm_LowGrayLevelEmphasis,0.67,0.61,0.74,adc
1508,wavelet-LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.83,0.79,0.87,t2w
1509,wavelet-LHH_gldm_SmallDependenceEmphasis,0.98,0.97,0.98,adc
1510,wavelet-LHH_gldm_LowGrayLevelEmphasis,0.81,0.76,0.85,t2w
1511,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.86,0.83,0.89,adc
1512,wavelet-LHH_gldm_SmallDependenceEmphasis,1.0,0.99,1.0,t2w
1513,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.63,0.57,0.7,adc
1514,wavelet-LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.92,0.9,0.94,t2w
1515,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.84,0.8,0.88,t2w
1516,wavelet-HLL_firstorder_10Percentile,0.96,0.94,0.97,adc
1517,wavelet-HLL_firstorder_10Percentile,1.0,1.0,1.0,t2w
